Username,Freq(11pm-6am),Freq(6am-11pm),Total Freq
madelarosa,0.0,1.0,1.0
firelass,0.0,1.0,1.0
SammiHouse,0.0,1.0,1.0
EdNZ,2.0,0.0,2.0
Zockerweibchen,1.0,0.0,1.0
suzannewilliams,0.0,1.0,1.0
nerdd,0.0,1.0,1.0
FliPper167,0.0,1.0,1.0
JessicaBayee,0.0,1.0,1.0
sweetchicken,0.0,1.0,1.0
charlcies,0.0,1.0,1.0
dastels,1.0,0.0,1.0
Lizloz,1.0,0.0,1.0
jockquesha5,1.0,0.0,1.0
Vixy_Lix,0.0,1.0,1.0
bmendler707700,1.0,0.0,1.0
mssaram,0.0,1.0,1.0
triciaCA,0.0,1.0,1.0
princess_hel,0.0,1.0,1.0
JazzyLamby,0.0,1.0,1.0
hishypnoticeyes,0.0,1.0,1.0
BlackenAmbaa,1.0,0.0,1.0
MeliciousPhotos,1.0,0.0,1.0
JoannaAngel,0.0,1.0,1.0
madleeko,0.0,1.0,1.0
athdaraxen,0.0,1.0,1.0
writemeg,0.0,1.0,1.0
jnttphm,1.0,0.0,1.0
Taytaytnk,0.0,1.0,1.0
Ohvintage,0.0,1.0,1.0
kowalskibob,1.0,0.0,1.0
obviouslyash,0.0,1.0,1.0
gallicwars,0.0,1.0,1.0
scifiartist,1.0,0.0,1.0
lynfrancisco,0.0,1.0,1.0
twitt_twattery,1.0,0.0,1.0
GypsieFree,1.0,0.0,1.0
allaonline,1.0,0.0,1.0
theK4T3D4WG,1.0,0.0,1.0
samelf,1.0,0.0,1.0
nikoflyagain13,0.0,1.0,1.0
bano33,0.0,1.0,1.0
crayontwisters,0.0,1.0,1.0
withlove_amz,1.0,0.0,1.0
platinumpanties,1.0,0.0,1.0
almiraisaiden,0.0,1.0,1.0
boogymonster5,0.0,1.0,1.0
EmVicW,0.0,1.0,1.0
MaryGoonGirl,1.0,0.0,1.0
sathyabridge,0.0,1.0,1.0
DramaQueen1992,1.0,0.0,1.0
evilnoob,1.0,0.0,1.0
sillyfozzy,0.0,1.0,1.0
lukasbracewell,0.0,1.0,1.0
KayDid12,0.0,1.0,1.0
CharlotteMcFLY,1.0,0.0,1.0
QManning,0.0,1.0,1.0
navinmangalat,1.0,0.0,1.0
Emma_1812,0.0,1.0,1.0
LAURENmcflyx,1.0,0.0,1.0
Yushimi,1.0,0.0,1.0
AlishaLoves,0.0,1.0,1.0
januaryjan,0.0,1.0,1.0
livelyleslie,0.0,1.0,1.0
Chloebabycakes,0.0,1.0,1.0
Donnette,1.0,1.0,2.0
MandySDI,0.0,1.0,1.0
woahitssarah,1.0,1.0,2.0
DumbLemonLizzy,0.0,1.0,1.0
sd_ottomaniac,0.0,1.0,1.0
tweenkle77,1.0,0.0,1.0
nikkideejay,0.0,1.0,1.0
JessicaShiree,0.0,1.0,1.0
TokyoJEM,0.0,1.0,1.0
sakura_sakuharu,1.0,0.0,1.0
apriljapzon,0.0,1.0,1.0
arymojo,0.0,1.0,1.0
brittanytaylor_,0.0,1.0,1.0
melissa_lamb,0.0,1.0,1.0
andiludewig,0.0,1.0,1.0
3mmu,1.0,0.0,1.0
laura1022miller,0.0,1.0,1.0
QueenSapphyre,0.0,1.0,1.0
derekcolt,1.0,0.0,1.0
midorihime,0.0,1.0,1.0
joyanne,0.0,1.0,1.0
melodyanne,0.0,1.0,1.0
andrewdam90,1.0,0.0,1.0
RenaissanceAsh,0.0,1.0,1.0
karmified,0.0,1.0,1.0
Donosky,1.0,0.0,1.0
Cherye101,1.0,0.0,1.0
takensmurF_,1.0,0.0,1.0
adamkozlowski,2.0,0.0,2.0
emesky,0.0,1.0,1.0
blissery,0.0,1.0,1.0
erikerickson,1.0,0.0,1.0
willhan,0.0,1.0,1.0
theimp67,1.0,1.0,2.0
meganrichey,0.0,1.0,1.0
smashley_ashley,0.0,1.0,1.0
mway,0.0,1.0,1.0
Rell8182,0.0,1.0,1.0
taragalietti,0.0,1.0,1.0
cheth,2.0,0.0,2.0
Liberalviewer1,0.0,1.0,1.0
suebc,0.0,1.0,1.0
just_mo,1.0,0.0,1.0
jannacatbagan,1.0,0.0,1.0
harp_girl,0.0,1.0,1.0
JenniferFreil,0.0,1.0,1.0
ManOnx33,0.0,1.0,1.0
janep82,0.0,1.0,1.0
EnzOrtiz,0.0,1.0,1.0
ChocolateBeaute,0.0,1.0,1.0
TheMomCrowd,0.0,1.0,1.0
Jack93,0.0,1.0,1.0
elisamelo,0.0,1.0,1.0
hellorenee91,0.0,1.0,1.0
notesonscandal,1.0,0.0,1.0
emeraldashlee,0.0,1.0,1.0
casmafras,0.0,1.0,1.0
SpunkeyMama,0.0,1.0,1.0
shaniquaoxx,0.0,1.0,1.0
007wisdom,1.0,0.0,1.0
Nerina_,0.0,1.0,1.0
thenickclarke,0.0,1.0,1.0
BillyNotSilly,1.0,0.0,1.0
_kala,1.0,0.0,1.0
zuess369,0.0,1.0,1.0
beauche,1.0,0.0,1.0
_Baylink,0.0,1.0,1.0
dmentia66,0.0,1.0,1.0
sophieholly,1.0,1.0,2.0
xxLOVExxPEACE,0.0,1.0,1.0
stbalkcom,0.0,1.0,1.0
amyclaire,0.0,1.0,1.0
rowenadcruz,0.0,1.0,1.0
CECERiCH,1.0,0.0,1.0
take5photo,1.0,0.0,1.0
MikeMallee,1.0,0.0,1.0
Happymask261,1.0,0.0,1.0
seasonsoflove_,0.0,1.0,1.0
chelseathrasher,0.0,1.0,1.0
Mikel07,1.0,0.0,1.0
ankurb,1.0,0.0,1.0
yungtann,0.0,1.0,1.0
blueturtle77,1.0,0.0,1.0
unmarketing,0.0,1.0,1.0
xmusiclover45x,1.0,0.0,1.0
rhackr,0.0,1.0,1.0
itsottymofo,0.0,1.0,1.0
lilchaos2009,0.0,1.0,1.0
auroille,1.0,0.0,1.0
sharnnn,1.0,0.0,1.0
_magic8ball,0.0,2.0,2.0
mlbfan81,0.0,1.0,1.0
HJMcKinley,1.0,0.0,1.0
ohkaekaekae,1.0,0.0,1.0
rohant,0.0,1.0,1.0
SJanice21,0.0,1.0,1.0
LilPecan,0.0,1.0,1.0
sarahstanley,1.0,2.0,3.0
iPhoneFuzzball,0.0,2.0,2.0
ohbiscuits,1.0,0.0,1.0
jaynehendry,0.0,1.0,1.0
zoernert,1.0,0.0,1.0
CarpeDiemInVita,0.0,1.0,1.0
Pmeseha,1.0,0.0,1.0
dj_priyam,1.0,0.0,1.0
Epicx,1.0,0.0,1.0
JessClarke,0.0,1.0,1.0
awfuldirection,0.0,1.0,1.0
shefaly,2.0,0.0,2.0
NYBabe,2.0,0.0,2.0
robotmunky,1.0,1.0,2.0
Eyglo,1.0,1.0,2.0
xo_vada,0.0,1.0,1.0
toastedfrenchie,0.0,1.0,1.0
larindavictoria,0.0,2.0,2.0
katvgrobinson,0.0,1.0,1.0
burblegurm,0.0,1.0,1.0
Angelbstar,1.0,1.0,2.0
sbourke,1.0,0.0,1.0
beiicon,1.0,0.0,1.0
chie2287,1.0,0.0,1.0
deecedewayani,0.0,1.0,1.0
myonlyxhope,0.0,1.0,1.0
ellieisradXOXO,0.0,1.0,1.0
jenmullerrn,0.0,1.0,1.0
justolga,0.0,1.0,1.0
praisy620,0.0,2.0,2.0
ValerieAnn14,0.0,1.0,1.0
clairelc6,1.0,0.0,1.0
awesomemissy,1.0,0.0,1.0
neilaby,0.0,1.0,1.0
ChristyHB,0.0,1.0,1.0
Baileeeee,1.0,0.0,1.0
fjordnorway,1.0,0.0,1.0
thevixy,1.0,0.0,1.0
daisyheadlights,0.0,1.0,1.0
mollyyxo,0.0,1.0,1.0
MSPxo,0.0,1.0,1.0
mckra1g,0.0,1.0,1.0
mvgallo,0.0,1.0,1.0
InTheDark33,0.0,1.0,1.0
FMTFee,0.0,1.0,1.0
NitaLaCullen,1.0,0.0,1.0
mzsonia,0.0,1.0,1.0
hnprashanth,3.0,0.0,3.0
Zella17,1.0,0.0,1.0
dani2897,0.0,1.0,1.0
officialbrandi,0.0,1.0,1.0
wonkybonkers,1.0,1.0,2.0
Giggles416,0.0,1.0,1.0
jeverton,1.0,0.0,1.0
BishImmaStar,0.0,2.0,2.0
kerrylouisexoxo,0.0,1.0,1.0
Stargate_Addict,0.0,1.0,1.0
raeannxo,1.0,0.0,1.0
ameliesoleil,0.0,1.0,1.0
alisa_ok,0.0,1.0,1.0
kellycavanaugh,0.0,1.0,1.0
justinneee,0.0,1.0,1.0
Lisa107b,1.0,0.0,1.0
SavvyDebi,0.0,1.0,1.0
blakesmith,0.0,1.0,1.0
oCODENo3,1.0,0.0,1.0
JessIsNotOkay,0.0,1.0,1.0
NextOnHeroes,0.0,1.0,1.0
mamaneedscosmo,0.0,1.0,1.0
gustavhalling,1.0,0.0,1.0
agaliza,0.0,1.0,1.0
lisetjes,1.0,0.0,1.0
lauurajm,0.0,1.0,1.0
tinymicroserf,1.0,0.0,1.0
harrrykins,0.0,1.0,1.0
vondamh,0.0,1.0,1.0
winecellarva,0.0,1.0,1.0
jasonmitchener,0.0,1.0,1.0
Jenn_tastic,0.0,1.0,1.0
Snekre,0.0,1.0,1.0
crucifire,1.0,0.0,1.0
eddiekemp,0.0,1.0,1.0
Treeflower86,0.0,1.0,1.0
NicoleArcano,1.0,0.0,1.0
theakarsten,0.0,1.0,1.0
Sw33tStacious,1.0,0.0,1.0
sarahfrantz,0.0,1.0,1.0
smiles4dayyz,1.0,0.0,1.0
hannahjoy68,0.0,1.0,1.0
lulu850,0.0,1.0,1.0
PauLiizzz,0.0,1.0,1.0
sheels68,0.0,1.0,1.0
KitCat2110,0.0,1.0,1.0
muttleylax,0.0,1.0,1.0
maddiekohlmann,1.0,0.0,1.0
Kayleigh_Stack,0.0,1.0,1.0
liveandlove426,0.0,1.0,1.0
Tindell,0.0,1.0,1.0
kjgriffin18,0.0,1.0,1.0
gennyLinn,0.0,1.0,1.0
xxbrockstarxx,1.0,0.0,1.0
MaryAliceHale,0.0,1.0,1.0
Brucetenci,0.0,1.0,1.0
lizzdavis,0.0,1.0,1.0
seneca,0.0,1.0,1.0
KeithLFC,0.0,1.0,1.0
SeanMildred,0.0,1.0,1.0
Starzappa,1.0,0.0,1.0
aimer_victoria,0.0,1.0,1.0
holotropik,1.0,0.0,1.0
harempriestess,0.0,1.0,1.0
ayyxD,0.0,1.0,1.0
netbramha,1.0,0.0,1.0
atheistium,0.0,1.0,1.0
ToyzGirl,1.0,0.0,1.0
col2k8,1.0,0.0,1.0
adamdrums,0.0,1.0,1.0
pascy,0.0,1.0,1.0
The_Style_PA,1.0,0.0,1.0
ChalkolatThunda,0.0,1.0,1.0
DJClicheDarknes,1.0,0.0,1.0
SeanBissell,0.0,1.0,1.0
Barefoot_Ant,0.0,1.0,1.0
HaIfbaddream,0.0,1.0,1.0
GrossNewGirl,0.0,1.0,1.0
mmrubio,0.0,1.0,1.0
ahaaay,0.0,2.0,2.0
Freakonomy,1.0,0.0,1.0
loloshop,0.0,1.0,1.0
MollyLouGifts,0.0,1.0,1.0
manolosanctis,1.0,0.0,1.0
colocelt,1.0,0.0,1.0
elliethomasbubz,1.0,0.0,1.0
liveforpeace,0.0,1.0,1.0
melissamishap,0.0,1.0,1.0
victorj589,1.0,0.0,1.0
Kayleighxo_,1.0,0.0,1.0
Missyv79,0.0,1.0,1.0
CathiaPerez,0.0,1.0,1.0
katrinaescover,1.0,0.0,1.0
sugarpopshop,1.0,0.0,1.0
beiiinah,0.0,1.0,1.0
r_e_on_a,0.0,1.0,1.0
marissacota,1.0,0.0,1.0
empoweredandfit,1.0,0.0,1.0
sherisaid,0.0,1.0,1.0
rainbowpins,1.0,0.0,1.0
PaulHeylin,1.0,0.0,1.0
jessicaleigh306,0.0,1.0,1.0
tedmurphy,1.0,1.0,2.0
menoedh,1.0,0.0,1.0
paige_harris,2.0,0.0,2.0
D3KN0W,0.0,1.0,1.0
Knyri,0.0,1.0,1.0
Missjoellee,0.0,1.0,1.0
JayEeeEhN,0.0,1.0,1.0
Satho666,0.0,1.0,1.0
nicolepawlus,0.0,1.0,1.0
xoxnaquel,0.0,1.0,1.0
TheMelodramatic,0.0,1.0,1.0
IamMaxatHotSpot,1.0,0.0,1.0
joykendra,1.0,0.0,1.0
emmaketurah,1.0,0.0,1.0
andreagelman,0.0,1.0,1.0
MandeeFiasco,0.0,1.0,1.0
RavenLeader,0.0,1.0,1.0
andycounts,0.0,1.0,1.0
charris0213,0.0,1.0,1.0
everheart000,0.0,1.0,1.0
CrossPaul,0.0,1.0,1.0
pianogeek,0.0,2.0,2.0
LAGGSA2009,0.0,1.0,1.0
OmgitsJenna,0.0,1.0,1.0
tommyreyes,0.0,3.0,3.0
ghozali,1.0,0.0,1.0
OmerPerchik,1.0,0.0,1.0
KoSoVaR,1.0,0.0,1.0
breakfrmthemold,0.0,1.0,1.0
blackenedsky,0.0,1.0,1.0
spdesigns1,1.0,0.0,1.0
allieengle,1.0,0.0,1.0
Yaffler,0.0,1.0,1.0
hannahscottband,1.0,0.0,1.0
malloryblah,0.0,1.0,1.0
Emy_l0ve,1.0,0.0,1.0
Wondersteff,1.0,0.0,1.0
teenie4demi,0.0,1.0,1.0
PsychoEmperor,1.0,0.0,1.0
zackwild,1.0,0.0,1.0
tongits,1.0,0.0,1.0
_HarryKim,0.0,1.0,1.0
Gooser8201,0.0,1.0,1.0
jamestutt,0.0,1.0,1.0
merderfan89,0.0,1.0,1.0
lbruno9982,0.0,1.0,1.0
Jeneliz,0.0,1.0,1.0
vp2008,2.0,0.0,2.0
PonderingBlonde,0.0,1.0,1.0
shortword,0.0,1.0,1.0
katesystrom,0.0,1.0,1.0
music_is_life10,0.0,1.0,1.0
xAceOfFoolsx,0.0,1.0,1.0
DreadedKillaa,1.0,0.0,1.0
CrazyAvvy,0.0,1.0,1.0
adista,1.0,0.0,1.0
dogsbodyorg,0.0,1.0,1.0
smiley512,1.0,0.0,1.0
xRobertoJr,0.0,1.0,1.0
KenKopin,0.0,1.0,1.0
06Di06,0.0,1.0,1.0
mooreal5,0.0,1.0,1.0
bluesdiver,1.0,0.0,1.0
frankidurbin,0.0,1.0,1.0
chrstneekawaii,1.0,0.0,1.0
burhop,0.0,1.0,1.0
chriscanal,1.0,0.0,1.0
MissBridge,2.0,0.0,2.0
larahopey,0.0,1.0,1.0
DataBrokers,0.0,1.0,1.0
JustYassy,0.0,2.0,2.0
ratmonkey88,0.0,1.0,1.0
HeavenlyRapture,0.0,1.0,1.0
shelbeeezy,0.0,1.0,1.0
Dahhling,0.0,1.0,1.0
JaxLicurse,0.0,1.0,1.0
kaponosheart,1.0,0.0,1.0
MissToken,0.0,1.0,1.0
AngelaSlater,0.0,1.0,1.0
ebrown2112,1.0,0.0,1.0
vlvalle,0.0,1.0,1.0
ihearttorres,0.0,1.0,1.0
AliC66,0.0,1.0,1.0
LesbianCafe,0.0,1.0,1.0
elyseee2493,1.0,0.0,1.0
starrylenh,1.0,0.0,1.0
hitmanmike,1.0,0.0,1.0
celineros,0.0,1.0,1.0
Maygean,0.0,1.0,1.0
alliewonkers,0.0,1.0,1.0
Kristela_G,0.0,1.0,1.0
rachie499,1.0,0.0,1.0
JanMiserra,1.0,0.0,1.0
SimplyHarmony,0.0,1.0,1.0
tillypeaches,1.0,0.0,1.0
pamskie13,1.0,0.0,1.0
ninekm,0.0,1.0,1.0
thelane,1.0,0.0,1.0
Madalys,0.0,1.0,1.0
thuyvytinale,0.0,1.0,1.0
TheShoeGoddess,0.0,1.0,1.0
claireyjonesy,1.0,1.0,2.0
lseabrook,1.0,0.0,1.0
kieranthekiz,0.0,1.0,1.0
davidj505,2.0,0.0,2.0
richardebaker,0.0,1.0,1.0
SmokinMona,1.0,0.0,1.0
aniadesigns,0.0,1.0,1.0
strikerthedj,0.0,1.0,1.0
bebop83K,0.0,1.0,1.0
toyaisme,1.0,0.0,1.0
AnnaAzevedo,0.0,1.0,1.0
helenaanneh,1.0,0.0,1.0
kelseyjrivers,0.0,1.0,1.0
pullthisthread,0.0,1.0,1.0
yikessdeedee,0.0,1.0,1.0
mel_pennington,0.0,1.0,1.0
oowatchdis,1.0,0.0,1.0
NathanFlores17,0.0,1.0,1.0
sweetd_cali,1.0,0.0,1.0
incoe,0.0,1.0,1.0
dadicool,0.0,1.0,1.0
theacademyisnt,0.0,1.0,1.0
marnieb,1.0,0.0,1.0
stevebiddle,0.0,1.0,1.0
duffytn,0.0,1.0,1.0
Nickkkjaojoco,0.0,1.0,1.0
TheCamiBelle,0.0,1.0,1.0
SeekerOf,0.0,1.0,1.0
NickDSO,0.0,1.0,1.0
omgitsjlove,0.0,1.0,1.0
aimee_mutambo,1.0,0.0,1.0
GalleryVittoria,1.0,0.0,1.0
earthtoryann,1.0,0.0,1.0
asenaa,0.0,1.0,1.0
kelsey_duryee,0.0,1.0,1.0
DemiBooBear,0.0,1.0,1.0
BonnieDeal,0.0,1.0,1.0
ElizaZimmer,0.0,1.0,1.0
journies_end,0.0,1.0,1.0
krlOzzz,0.0,1.0,1.0
SummerSantos,0.0,1.0,1.0
Melshazamy,0.0,1.0,1.0
cafemyriade,0.0,1.0,1.0
Kikirowr,1.0,0.0,1.0
MissPrecious2,0.0,1.0,1.0
de_angie,0.0,1.0,1.0
Mez1974,0.0,1.0,1.0
MaximAule,0.0,1.0,1.0
calvincropley,0.0,1.0,1.0
Linda1xx,0.0,1.0,1.0
VivaLaAthena,0.0,1.0,1.0
BreannaBoss,1.0,0.0,1.0
kimberly891,0.0,1.0,1.0
trinathediva,0.0,1.0,1.0
funaki,1.0,0.0,1.0
LaLaKai,0.0,1.0,1.0
JeriJo,0.0,1.0,1.0
alabut,1.0,0.0,1.0
xanderkitty,0.0,1.0,1.0
youarefoxy,1.0,0.0,1.0
misssalvi53,0.0,1.0,1.0
BlueyedLiz85,0.0,1.0,1.0
luna_darling,0.0,1.0,1.0
lisalee,1.0,0.0,1.0
JesieLynn,0.0,1.0,1.0
xMeganxAnnx,0.0,1.0,1.0
NigelPoirier,0.0,1.0,1.0
EAZY_ERON,1.0,0.0,1.0
lordmortis,0.0,1.0,1.0
timothk,0.0,1.0,1.0
princessamymo,1.0,0.0,1.0
Katisha_Honi,1.0,0.0,1.0
Buchautor,1.0,0.0,1.0
oHaiiKaren,0.0,1.0,1.0
AJHab,0.0,1.0,1.0
PaulFrankWang,0.0,1.0,1.0
jangelo,1.0,0.0,1.0
jonascyrusswift,0.0,1.0,1.0
Phenix7d7d,0.0,1.0,1.0
Skjoldegaard,1.0,0.0,1.0
minimike86,1.0,0.0,1.0
luvujackson,0.0,1.0,1.0
bpressler90,1.0,0.0,1.0
danidelle23,0.0,1.0,1.0
crazy_sage,0.0,1.0,1.0
patphelan,1.0,0.0,1.0
ClaudiaCaponi,1.0,0.0,1.0
DahliaCassandra,1.0,0.0,1.0
30786,0.0,1.0,1.0
Joe_Pants,1.0,0.0,1.0
nrip,0.0,1.0,1.0
gfmorris,0.0,1.0,1.0
sHaBaNgUh,1.0,0.0,1.0
deltabelle,0.0,1.0,1.0
stevey88,0.0,1.0,1.0
Holleemac,0.0,1.0,1.0
BlaireBitchproj,1.0,0.0,1.0
JoeKevinNickJ,0.0,1.0,1.0
Renayhe,1.0,0.0,1.0
Dr_Black,1.0,0.0,1.0
bikethecbus,0.0,1.0,1.0
Sharonissick,0.0,1.0,1.0
RandomScraps,0.0,1.0,1.0
KillaAce,1.0,0.0,1.0
blaremanclure,0.0,1.0,1.0
m_roth,0.0,1.0,1.0
ChloeDocherty,0.0,1.0,1.0
AshBana,0.0,1.0,1.0
KrisColvin,0.0,2.0,2.0
nisafidz,1.0,0.0,1.0
djaaries,0.0,1.0,1.0
dream95,1.0,0.0,1.0
mick_cala,1.0,0.0,1.0
queenbmakeup,0.0,1.0,1.0
XPIZZAX,0.0,1.0,1.0
eveyuting,0.0,1.0,1.0
Has101talentt,0.0,1.0,1.0
Hailey_11,0.0,1.0,1.0
myka19,1.0,0.0,1.0
Joy_Inc,1.0,1.0,2.0
Fadhl,0.0,1.0,1.0
SatansPuppet,0.0,1.0,1.0
johanlouwers,1.0,0.0,1.0
grmcall,1.0,0.0,1.0
Tsukihysteria,1.0,0.0,1.0
john_stan,1.0,0.0,1.0
Stinkyfeet1995,0.0,1.0,1.0
MissIva,1.0,0.0,1.0
Phoenix_bg,1.0,0.0,1.0
Lanta18,1.0,0.0,1.0
Kappayi,0.0,1.0,1.0
bitofmomsense,0.0,1.0,1.0
livvvyy,2.0,0.0,2.0
Kevin_Cook,1.0,0.0,1.0
mattijzz,0.0,1.0,1.0
thespenakanakos,1.0,0.0,1.0
seagyn,1.0,0.0,1.0
dtspace,0.0,1.0,1.0
Garythetwit,2.0,0.0,2.0
astorrella,0.0,1.0,1.0
LoveNKOTBdonnie,0.0,1.0,1.0
fayeblanco,1.0,0.0,1.0
hollyxgoldyy,0.0,1.0,1.0
justi92,1.0,0.0,1.0
Sophie_Burch,0.0,1.0,1.0
yonone,0.0,1.0,1.0
girlmeetsgeek,0.0,1.0,1.0
BostonJo,0.0,1.0,1.0
MelissaMcClure,1.0,0.0,1.0
puploki,0.0,1.0,1.0
developar,1.0,0.0,1.0
AssyifaMaryam,0.0,1.0,1.0
akissgoodbye,1.0,0.0,1.0
fallenslowly,1.0,0.0,1.0
seanrosta,0.0,1.0,1.0
Mmesh,1.0,0.0,1.0
hellaeva,1.0,0.0,1.0
mzkraycee,0.0,1.0,1.0
Karoli,1.0,1.0,2.0
mliziniewicz,0.0,1.0,1.0
Sion71,1.0,1.0,2.0
thinklikeaverb,0.0,1.0,1.0
Team_M_Cosgrove,0.0,1.0,1.0
docbaty,1.0,1.0,2.0
JehHVamp,0.0,1.0,1.0
AmsterdamWenD,1.0,0.0,1.0
acclaimedwebdev,0.0,1.0,1.0
George182,1.0,0.0,1.0
codygman,1.0,0.0,1.0
claudinecassar,1.0,0.0,1.0
ajingar,0.0,1.0,1.0
ainedarling,0.0,1.0,1.0
lucijanblagonic,1.0,0.0,1.0
MsChristineDior,1.0,1.0,2.0
rachelakay,0.0,1.0,1.0
Diana54x,0.0,1.0,1.0
sprinkleton,0.0,1.0,1.0
egoins22,0.0,1.0,1.0
AngelMordeno,0.0,2.0,2.0
HayleeJohan,0.0,1.0,1.0
joshhh91,0.0,1.0,1.0
LisaAucoin,0.0,1.0,1.0
etagwerker,0.0,1.0,1.0
AnaMVelasquez,0.0,1.0,1.0
kirtle,0.0,1.0,1.0
nataprawira,1.0,0.0,1.0
rappingyogi,0.0,2.0,2.0
MissCBass,0.0,1.0,1.0
bubblegarm,0.0,1.0,1.0
WarmEgg,1.0,0.0,1.0
chrisbombom,1.0,0.0,1.0
Carto,1.0,0.0,1.0
brilliantdaisy,0.0,1.0,1.0
shee39,1.0,0.0,1.0
UltraBeast22,0.0,1.0,1.0
Shepy,1.0,0.0,1.0
kyelani,3.0,0.0,3.0
MonaLisaDog,1.0,0.0,1.0
jonwatson1993,1.0,0.0,1.0
gerpolian,0.0,1.0,1.0
L88,0.0,1.0,1.0
sekzieyhazel,0.0,1.0,1.0
Shanaroni,0.0,1.0,1.0
Sucubus,0.0,1.0,1.0
arieldavis,0.0,1.0,1.0
Jasey_Wasey,0.0,1.0,1.0
Jodilee57,1.0,0.0,1.0
arof24,0.0,1.0,1.0
Marwolaeth,1.0,0.0,1.0
KINGmoney,1.0,1.0,2.0
ProudMRCfans,1.0,0.0,1.0
hubbit,1.0,0.0,1.0
jtjazz,1.0,0.0,1.0
maboa,1.0,0.0,1.0
Jaime_LDN,0.0,1.0,1.0
apester71,1.0,0.0,1.0
LoraElleJo,0.0,1.0,1.0
Jumper90t90,0.0,1.0,1.0
sherianelfie,2.0,0.0,2.0
xWilliamPatrick,0.0,1.0,1.0
luciegoose,0.0,1.0,1.0
mklmcdonald,0.0,1.0,1.0
aelvan,0.0,1.0,1.0
jane__,0.0,1.0,1.0
ice_cube007,1.0,0.0,1.0
ImmaChocoholic,0.0,1.0,1.0
italiangrlnyc,0.0,1.0,1.0
Javamomma,0.0,1.0,1.0
Clewick,0.0,1.0,1.0
BevanWhitfield,0.0,1.0,1.0
carissssanicole,0.0,1.0,1.0
mireny,1.0,0.0,1.0
RuthCadiente,0.0,1.0,1.0
Jonasfashion1,0.0,1.0,1.0
filipina252,1.0,0.0,1.0
s_photography,1.0,0.0,1.0
kirstbaybee,1.0,0.0,1.0
aspireinspire,1.0,0.0,1.0
SiM0NE_,0.0,1.0,1.0
samanthablews,1.0,0.0,1.0
julieh2o,0.0,1.0,1.0
spork_,0.0,1.0,1.0
LizzyReid,0.0,1.0,1.0
paykan,1.0,0.0,1.0
karl_goddard,1.0,0.0,1.0
CatherineOmega,0.0,1.0,1.0
tcutts,1.0,0.0,1.0
WendyBrandes,0.0,1.0,1.0
LevineEla,0.0,1.0,1.0
VolumeGroup,1.0,0.0,1.0
kalpik,0.0,1.0,1.0
titi_215,0.0,1.0,1.0
sekai_x,0.0,1.0,1.0
LironD,1.0,0.0,1.0
Andrew22k,0.0,1.0,1.0
LittlestarRed,0.0,2.0,2.0
BeckySmileyx3,1.0,0.0,1.0
Erodoeht097,1.0,0.0,1.0
_santi,0.0,1.0,1.0
joycandice,0.0,1.0,1.0
DanielleMossman,0.0,1.0,1.0
kavaleria,0.0,1.0,1.0
McMereLevi,1.0,0.0,1.0
davidlafuente,1.0,0.0,1.0
tylerconium,0.0,1.0,1.0
brockyhallows,1.0,0.0,1.0
dreamfreaknicx,0.0,1.0,1.0
simply_ari,1.0,0.0,1.0
rOBSCENE,1.0,0.0,1.0
ToddPitts,0.0,1.0,1.0
kellyleahy,0.0,1.0,1.0
cdunbar,0.0,1.0,1.0
sophiee13,1.0,0.0,1.0
shortnsweet89,1.0,0.0,1.0
Jeccaliz,0.0,1.0,1.0
ktjbpa2006,1.0,1.0,2.0
KayleeFay,0.0,1.0,1.0
beanoo,0.0,1.0,1.0
realouisesmith,1.0,0.0,1.0
giastunnah,0.0,1.0,1.0
ffifah,1.0,0.0,1.0
EmptyCubicle,0.0,1.0,1.0
FrenchSquall,0.0,1.0,1.0
John77,0.0,1.0,1.0
aeditor91,1.0,0.0,1.0
bex_1210,0.0,1.0,1.0
lisafoley,1.0,0.0,1.0
blackberrymoose,0.0,1.0,1.0
anahicita,0.0,1.0,1.0
jlovesd,0.0,2.0,2.0
photographyluvr,1.0,0.0,1.0
jessicakorman,0.0,2.0,2.0
CherylRCorbin,0.0,2.0,2.0
KSTARRSD,1.0,0.0,1.0
Amie__88,0.0,1.0,1.0
KrisMunro,1.0,0.0,1.0
mrpower,1.0,0.0,1.0
fabfrugtrina,0.0,1.0,1.0
iowaberry,0.0,1.0,1.0
Gen22,0.0,3.0,3.0
mckennaxscream,0.0,1.0,1.0
cobaltqube,0.0,1.0,1.0
meglud,0.0,1.0,1.0
mathildesf,0.0,1.0,1.0
johnpopham,0.0,1.0,1.0
rantan,0.0,1.0,1.0
StephersG,0.0,1.0,1.0
Spinelli666,0.0,1.0,1.0
TheCritters,1.0,0.0,1.0
kattalyzed,1.0,0.0,1.0
bekibutton,0.0,1.0,1.0
mossj13,0.0,1.0,1.0
SpunkyFunky,1.0,0.0,1.0
kelli_julynn,0.0,1.0,1.0
hsmandy,0.0,1.0,1.0
TheWineWhore,0.0,2.0,2.0
k4tvb,0.0,1.0,1.0
blackberrytwit,1.0,0.0,1.0
JyotiBella,1.0,0.0,1.0
Zibaz,0.0,1.0,1.0
DaisyHarrisx,1.0,0.0,1.0
JVB,0.0,1.0,1.0
apple_atlb,0.0,1.0,1.0
robjd1,0.0,1.0,1.0
cookie_crumbles,1.0,0.0,1.0
haroldcampbell,0.0,1.0,1.0
hantonacci,0.0,1.0,1.0
InLoveWithJonas,2.0,1.0,3.0
MisterDiggler,0.0,1.0,1.0
